1, 8147, Note_on_c, 0, 65, 0
1, 8160, Note_on_c, 0, 67, 80
1, 8387, Note_on_c, 0, 67, 0
1, 8400, Note_on_c, 0, 69, 80
1, 8627, Note_on_c, 0, 69, 0
1, 8640, Note_on_c, 0, 67, 80
1, 8867, Note_on_c, 0, 67, 0
1, 8880, Note_on_c, 0, 69, 80
1, 9107, Note_on_c, 0, 69, 0
1, 9120, Note_on_c, 0, 71, 80
1, 9347, Note_on_c, 0, 71, 0
1, 9360, Note_on_c, 0, 72, 80
1, 9587, Note_on_c, 0, 72, 0
1, 9600, Note_on_c, 0, 74, 80
1, 9827, Note_on_c, 0, 74, 0
1, 9840, Note_on_c, 0, 76, 80
1, 10067, Note_on_c, 0, 76, 0
1, 10080, Note_on_c, 0, 77, 80
1, 10307, Note_on_c, 0, 77, 0
1, 10320, Note_on_c, 0, 74, 80
1, 10547, Note_on_c, 0, 74, 0
1, 10560, Note_on_c, 0, 76, 80
1, 10787, Note_on_c, 0, 76, 0
1, 10800, Note_on_c, 0, 72, 80
1, 11027, Note_on_c, 0, 72, 0
1, 11040, Note_on_c, 0, 69, 80
1, 11267, Note_on_c, 0, 69, 0
1, 11280, Note_on_c, 0, 67, 80
1, 11507, Note_on_c, 0, 67, 0
1, 11520, Note_on_c, 0, 65, 80
1, 11747, Note_on_c, 0, 65, 0
1, 11760, Note_on_c, 0, 69, 80
1, 11987, Note_on_c, 0, 69, 0
1, 12000, Note_on_c, 0, 72, 80
1, 12227, Note_on_c, 0, 72, 0
1, 12240, Note_on_c, 0, 69, 80
1, 12467, Note_on_c, 0, 69, 0
1, 12480, Note_on_c, 0, 71, 80
1, 12707, Note_on_c, 0, 71, 0
1, 12720, Note_on_c, 0, 67, 80
1, 12947, Note_on_c, 0, 67, 0
1, 12960, Note_on_c, 0, 64, 80
1, 13187, Note_on_c, 0, 64, 0
1, 13200, Note_on_c, 0, 60, 80
1, 13427, Note_on_c, 0, 60, 0
1, 16080, Note_on_c, 0, 76, 80
1, 16307, Note_on_c, 0, 76, 0
1, 16320, Note_on_c, 0, 79, 80
1, 16547, Note_on_c, 0, 79, 0
1, 16560, Note_on_c, 0, 76, 80
1, 16787, Note_on_c, 0, 76, 0
1, 16800, Note_on_c, 0, 74, 80
1, 17027, Note_on_c, 0, 74, 0
1, 17040, Note_on_c, 0, 72, 80
1, 17267, Note_on_c, 0, 72, 0
1, 17280, Note_on_c, 0, 74, 80
1, 17963, Note_on_c, 0, 74, 0
1, 18000, Note_on_c, 0, 74, 80
1, 18227, Note_on_c, 0, 74, 0
1, 18240, Note_on_c, 0, 77, 80
1, 18467, Note_on_c, 0, 77, 0
1, 18480, Note_on_c, 0, 74, 80
1, 18707, Note_on_c, 0, 74, 0
1, 18720, Note_on_c, 0, 72, 80
1, 18947, Note_on_c, 0, 72, 0
1, 18960, Note_on_c, 0, 71, 80
1, 19187, Note_on_c, 0, 71, 0
1, 19200, Note_on_c, 0, 72, 80
1, 19883, Note_on_c, 0, 72, 0
1, 19920, Note_on_c, 0, 72, 80
1, 20147, Note_on_c, 0, 72, 0
1, 20160, Note_on_c, 0, 76, 80
1, 20387, Note_on_c, 0, 76, 0
1, 20400, Note_on_c, 0, 72, 80
1, 20627, Note_on_c, 0, 72, 0
1, 20640, Note_on_c, 0, 71, 80
1, 20867, Note_on_c, 0, 71, 0
1, 20880, Note_on_c, 0, 69, 80
1, 21107, Note_on_c, 0, 69, 0
1, 21120, Note_on_c, 0, 67, 80
1, 21347, Note_on_c, 0, 67, 0
1, 21360, Note_on_c, 0, 69, 80
1, 21587, Note_on_c, 0, 69, 0
1, 21600, Note_on_c, 0, 64, 80
1, 21827, Note_on_c, 0, 64, 0
1, 21840, Note_on_c, 0, 65, 80
1, 22067, Note_on_c, 0, 65, 0
1, 22080, Note_on_c, 0, 67, 80
1, 22307, Note_on_c, 0, 67, 0
1, 22320, Note_on_c, 0, 64, 80
1, 22547, Note_on_c, 0, 64, 0
1, 22560, Note_on_c, 0, 65, 80
1, 22787, Note_on_c, 0, 65, 0
1, 22800, Note_on_c, 0, 67, 80
1, 23027, Note_on_c, 0, 67, 0
1, 23040, Note_on_c, 0, 76, 80
1, 23267, Note_on_c, 0, 76, 0
1, 23280, Note_on_c, 0, 72, 80
1, 23507, Note_on_c, 0, 72, 0
1, 23520, Note_on_c, 0, 69, 80
1, 23747, Note_on_c, 0, 69, 0
1, 23760, Note_on_c, 0, 65, 80
1, 23987, Note_on_c, 0, 65, 0
1, 24000, Note_on_c, 0, 64, 80
1, 24227, Note_on_c, 0, 64, 0
1, 24240, Note_on_c, 0, 67, 80
1, 24467, Note_on_c, 0, 67, 0
1, 24480, Note_on_c, 0, 71, 80
1, 24707, Note_on_c, 0, 71, 0
1, 24720, Note_on_c, 0, 74, 80
1, 24947, Note_on_c, 0, 74, 0
1, 24960, Note_on_c, 0, 72, 80
1, 25187, Note_on_c, 0, 72, 0
1, 25200, Note_on_c, 0, 69, 80
1, 25427, Note_on_c, 0, 69, 0
1, 25440, Note_on_c, 0, 65, 80
1, 25667, Note_on_c, 0, 65, 0
1, 25680, Note_on_c, 0, 62, 80
1, 25907, Note_on_c, 0, 62, 0
1, 25920, Note_on_c, 0, 60, 80
1, 26147, Note_on_c, 0, 60, 0
1, 26160, Note_on_c, 0, 64, 80
1, 26387, Note_on_c, 0, 64, 0
1, 26400, Note_on_c, 0, 67, 80
1, 26627, Note_on_c, 0, 67, 0
1, 26640, Note_on_c, 0, 71, 80
1, 26867, Note_on_c, 0, 71, 0
1, 26880, Note_on_c, 0, 69, 80
1, 27107, Note_on_c, 0, 69, 0
1, 27120, Note_on_c, 0, 67, 80
1, 27347, Note_on_c, 0, 67, 0
1, 27360, Note_on_c, 0, 65, 80
1, 27587, Note_on_c, 0, 65, 0
1, 27600, Note_on_c, 0, 62, 80
1, 27827, Note_on_c, 0, 62, 0
1, 27840, Note_on_c, 0, 64, 80
1, 28067, Note_on_c, 0, 64, 0
1, 28080, Note_on_c, 0, 62, 80
1, 28307, Note_on_c, 0, 62, 0
1, 28320, Note_on_c, 0, 60, 80
1, 28547, Note_on_c, 0, 60, 0
1, 28560, Note_on_c, 0, 57, 80
1, 28787, Note_on_c, 0, 57, 0
1, 28800, Note_on_c, 0, 55, 80
1, 29711, Note_on_c, 0, 55, 0
1, 30720, Note_on_c, 0, 79, 80
1, 30947, Note_on_c, 0, 79, 0
1, 30960, Note_on_c, 0, 76, 80
1, 31187, Note_on_c, 0, 76, 0
1, 31200, Note_on_c, 0, 77, 80
1, 31351, Note_on_c, 0, 77, 0
1, 31360, Note_on_c, 0, 79, 80
1, 31511, Note_on_c, 0, 79, 0
1, 31520, Note_on_c, 0, 77, 80
1, 31671, Note_on_c, 0, 77, 0
1, 31680, Note_on_c, 0, 76, 80
1, 31907, Note_on_c, 0, 76, 0
1, 31920, Note_on_c, 0, 72, 80
1, 32147, Note_on_c, 0, 72, 0
1, 32160, Note_on_c, 0, 69, 80
1, 32387, Note_on_c, 0, 69, 0
1, 32400, Note_on_c, 0, 67, 80
1, 32627, Note_on_c, 0, 67, 0
1, 32640, Note_on_c, 0, 72, 80
1, 33095, Note_on_c, 0, 72, 0
1, 33120, Note_on_c, 0, 72, 80
1, 33347, Note_on_c, 0, 72, 0
1, 33360, Note_on_c, 0, 76, 80
1, 33587, Note_on_c, 0, 76, 0
1, 34320, Note_on_c, 0, 72, 80
1, 34547, Note_on_c, 0, 72, 0
1, 34560, Note_on_c, 0, 81, 80
1, 34787, Note_on_c, 0, 81, 0
1, 34800, Note_on_c, 0, 79, 80
1, 35027, Note_on_c, 0, 79, 0
1, 35040, Note_on_c, 0, 71, 80
1, 35267, Note_on_c, 0, 71, 0
1, 35280, Note_on_c, 0, 72, 80
1, 35507, Note_on_c, 0, 72, 0
1, 35520, Note_on_c, 0, 77, 80
1, 35747, Note_on_c, 0, 77, 0
1, 35760, Note_on_c, 0, 76, 80
1, 35987, Note_on_c, 0, 76, 0
1, 36000, Note_on_c, 0, 67, 80
1, 36227, Note_on_c, 0, 67, 0
1, 36240, Note_on_c, 0, 69, 80
1, 36467, Note_on_c, 0, 69, 0
1, 36480, Note_on_c, 0, 71, 80
1, 36707, Note_on_c, 0, 71, 0
1, 36720, Note_on_c, 0, 67, 80
1, 36947, Note_on_c, 0, 67, 0
1, 36960, Note_on_c, 0, 64, 80
1, 37187, Note_on_c, 0, 64, 0
1, 37200, Note_on_c, 0, 62, 80
1, 37427, Note_on_c, 0, 62, 0
1, 37440, Note_on_c, 0, 62, 80
1, 38351, Note_on_c, 0, 62, 0
1, 38400, Note_on_c, 0, 71, 80
1, 38627, Note_on_c, 0, 71, 0
1, 38640, Note_on_c, 0, 72, 80
1, 38867, Note_on_c, 0, 72, 0
1, 38880, Note_on_c, 0, 77, 80
1, 39107, Note_on_c, 0, 77, 0
1, 39120, Note_on_c, 0, 74, 80
1, 39347, Note_on_c, 0, 74, 0
1, 39360, Note_on_c, 0, 76, 80
1, 39587, Note_on_c, 0, 76, 0
1, 39600, Note_on_c, 0, 72, 80
1, 39827, Note_on_c, 0, 72, 0
1, 39840, Note_on_c, 0, 69, 80
1, 40067, Note_on_c, 0, 69, 0
1, 40080, Note_on_c, 0, 67, 80
1, 40307, Note_on_c, 0, 67, 0
1, 40320, Note_on_c, 0, 64, 80
1, 40547, Note_on_c, 0, 64, 0
1, 40560, Note_on_c, 0, 65, 80
1, 40787, Note_on_c, 0, 65, 0
1, 40800, Note_on_c, 0, 69, 80
1, 41027, Note_on_c, 0, 69, 0
1, 41040, Note_on_c, 0, 65, 80
1, 41267, Note_on_c, 0, 65, 0
1, 41280, Note_on_c, 0, 67, 80
1, 41507, Note_on_c, 0, 67, 0
1, 41520, Note_on_c, 0, 64, 80
1, 41747, Note_on_c, 0, 64, 0
1, 41760, Note_on_c, 0, 62, 80
1, 41987, Note_on_c, 0, 62, 0
1, 42000, Note_on_c, 0, 60, 80
1, 42227, Note_on_c, 0, 60, 0
1, 42240, Note_on_c, 0, 59, 80
1, 42467, Note_on_c, 0, 59, 0
1, 42480, Note_on_c, 0, 60, 80
1, 42707, Note_on_c, 0, 60, 0
1, 42720, Note_on_c, 0, 65, 80
1, 42947, Note_on_c, 0, 65, 0
1, 42960, Note_on_c, 0, 62, 80
1, 43187, Note_on_c, 0, 62, 0
1, 43200, Note_on_c, 0, 64, 80
1, 43427, Note_on_c, 0, 64, 0
1, 43440, Note_on_c, 0, 67, 80
1, 43667, Note_on_c, 0, 67, 0
1, 43680, Note_on_c, 0, 71, 80
1, 43907, Note_on_c, 0, 71, 0
1, 43920, Note_on_c, 0, 74, 80
1, 44147, Note_on_c, 0, 74, 0
1, 44160, Note_on_c, 0, 74, 80
1, 45983, Note_on_c, 0, 74, 0
1, 46080, Note_on_c, 0, 72, 80
1, 46307, Note_on_c, 0, 72, 0
1, 46320, Note_on_c, 0, 72, 80
1, 46547, Note_on_c, 0, 72, 0
1, 46560, Note_on_c, 0, 69, 80
1, 46787, Note_on_c, 0, 69, 0
1, 46800, Note_on_c, 0, 72, 80
1, 47027, Note_on_c, 0, 72, 0
1, 47040, Note_on_c, 0, 71, 80
1, 47267, Note_on_c, 0, 71, 0
1, 47280, Note_on_c, 0, 67, 80
1, 47507, Note_on_c, 0, 67, 0
1, 47520, Note_on_c, 0, 64, 80
1, 47975, Note_on_c, 0, 64, 0
1, 48000, Note_on_c, 0, 65, 80
1, 48455, Note_on_c, 0, 65, 0
1, 48480, Note_on_c, 0, 69, 80
1, 48707, Note_on_c, 0, 69, 0
1, 48720, Note_on_c, 0, 67, 80
1, 48947, Note_on_c, 0, 67, 0
1, 49920, Note_on_c, 0, 65, 80
1, 50147, Note_on_c, 0, 65, 0
1, 50160, Note_on_c, 0, 65, 80
1, 50387, Note_on_c, 0, 65, 0
1, 50400, Note_on_c, 0, 62, 80
1, 50627, Note_on_c, 0, 62, 0
1, 50640, Note_on_c, 0, 65, 80
1, 50867, Note_on_c, 0, 65, 0
1, 50880, Note_on_c, 0, 64, 80
1, 51107, Note_on_c, 0, 64, 0
1, 51120, Note_on_c, 0, 60, 80
1, 51347, Note_on_c, 0, 60, 0
1, 51360, Note_on_c, 0, 57, 80
1, 51815, Note_on_c, 0, 57, 0
1, 51840, Note_on_c, 0, 55, 80
1, 52067, Note_on_c, 0, 55, 0
1, 52080, Note_on_c, 0, 57, 80
1, 52307, Note_on_c, 0, 57, 0
1, 52320, Note_on_c, 0, 62, 80
1, 52547, Note_on_c, 0, 62, 0
1, 52560, Note_on_c, 0, 60, 80
1, 52787, Note_on_c, 0, 60, 0
1, 53760, Note_on_c, 0, 76, 80
1, 53987, Note_on_c, 0, 76, 0
1, 54000, Note_on_c, 0, 71, 80
1, 54227, Note_on_c, 0, 71, 0
1, 54480, Note_on_c, 0, 74, 80
1, 54707, Note_on_c, 0, 74, 0
1, 54720, Note_on_c, 0, 72, 80
1, 55631, Note_on_c, 0, 72, 0
1, 55680, Note_on_c, 0, 74, 80
1, 55907, Note_on_c, 0, 74, 0
1, 55920, Note_on_c, 0, 69, 80
1, 56147, Note_on_c, 0, 69, 0
1, 56400, Note_on_c, 0, 72, 80
1, 56627, Note_on_c, 0, 72, 0
1, 56640, Note_on_c, 0, 71, 80
1, 57551, Note_on_c, 0, 71, 0
1, 57600, Note_on_c, 0, 72, 80
1, 58055, Note_on_c, 0, 72, 0
1, 58080, Note_on_c, 0, 62, 80
1, 58231, Note_on_c, 0, 62, 0
1, 58240, Note_on_c, 0, 64, 80
1, 58391, Note_on_c, 0, 64, 0
1, 58400, Note_on_c, 0, 65, 80
1, 58551, Note_on_c, 0, 65, 0
1, 58560, Note_on_c, 0, 67, 80
1, 58787, Note_on_c, 0, 67, 0
1, 58800, Note_on_c, 0, 69, 80
1, 59027, Note_on_c, 0, 69, 0
1, 59040, Note_on_c, 0, 67, 80
1, 59267, Note_on_c, 0, 67, 0
1, 59280, Note_on_c, 0, 65, 80
1, 59507, Note_on_c, 0, 65, 0
1, 59520, Note_on_c, 0, 64, 80
1, 59747, Note_on_c, 0, 64, 0
1, 59760, Note_on_c, 0, 67, 80
1, 59987, Note_on_c, 0, 67, 0
1, 60000, Note_on_c, 0, 69, 80
1, 60227, Note_on_c, 0, 69, 0
1, 60240, Note_on_c, 0, 71, 80
1, 60467, Note_on_c, 0, 71, 0
1, 60480, Note_on_c, 0, 71, 80
1, 61391, Note_on_c, 0, 71, 0
1, 61392, End_track
0, 0, End_of_file
